Date,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100,PHP100,THB100,TWD100,KRW100,IDR100,SAR100,SDR,CNY,BND,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
2025-12-09,4.118,5.4887,4.7958,2.6427,5.1082,2.7286,2.9738,3.1739,52.936,6.9692,12.9294,13.2167,0.2801,0.0247,109.7168,5.6145,0.5826,3.1739,0.0156,0.1024,2.3827,0.1967,4.5758,112.1246,1.4676,2.8594,0.0868
2025-12-10,4.121,5.482,4.7915,2.6317,5.112,2.7351,2.9744,3.1783,52.9538,6.9597,12.9449,13.1906,0.2799,0.0247,109.8172,5.6166,0.5835,3.1783,0.0156,0.1025,2.3772,0.1968,4.5793,112.2155,1.4698,2.862,0.0867
2025-12-11,4.107,5.4898,4.8015,2.6379,5.1402,2.7258,2.973,3.1741,52.7923,6.9433,12.9281,13.1475,0.2789,0.0246,109.4412,5.5946,0.5816,3.1741,0.0156,0.1022,2.3808,0.1962,4.558,111.8281,1.4529,2.8484,0.0864
2025-12-12,4.101,5.4914,4.8123,2.6337,5.1595,2.7329,2.9771,3.1749,52.6901,6.9424,12.9471,13.1337,0.2783,0.0246,109.2828,5.6035,0.5812,3.1749,0.0156,0.102,2.3831,0.1959,4.5331,111.6648,1.4633,2.8332,0.0863
2025-12-15,4.0895,5.4623,4.7986,2.6313,5.1363,2.7173,2.9703,3.1661,52.5504,6.9182,12.9661,13.0697,0.2773,0.0245,108.9778,5.5896,0.58,3.1661,0.0155,0.1017,2.3596,0.1953,4.515,111.3486,1.4594,2.8219,0.0861
2025-12-16,4.085,5.4602,4.8007,2.6375,5.1335,2.7104,2.9667,3.165,52.5122,6.9377,12.9539,12.9664,0.2771,0.0245,108.8724,5.5904,0.58,3.165,0.0155,0.1018,2.3599,0.1951,4.4991,111.2291,1.4524,2.8116,0.0861
2025-12-17,4.0855,5.4789,4.7962,2.6377,5.1345,2.7075,2.9676,3.1648,52.522,6.9685,12.9905,12.9353,0.2759,0.0245,108.9321,5.5952,0.58,3.1648,0.0155,0.1016,2.3643,0.1951,4.5334,111.2427,1.4526,2.8275,0.0862
2025-12-18,4.0885,5.4641,4.7995,2.6246,5.1405,2.696,2.9655,3.1642,52.542,6.9718,12.9835,12.9541,0.2766,0.0244,109.0005,5.586,0.5805,3.1642,0.0155,0.1016,2.3533,0.1953,4.5234,111.3274,1.4589,2.8274,0.0859
2025-12-19,4.0835,5.4627,4.7865,2.6197,5.1362,2.6994,2.9626,3.1627,52.478,6.9636,12.9944,12.9368,0.2761,0.0244,108.8687,5.5821,0.5799,3.1627,0.0155,0.1014,2.3541,0.195,4.536,111.1913,1.4519,2.8352,0.0859
2025-12-22,4.079,5.4628,4.7798,2.5925,5.1337,2.7007,2.956,3.1552,52.4222,6.9471,13.0278,12.9215,0.2755,0.0243,108.7559,5.5711,0.5794,3.1552,0.0155,0.1014,2.352,0.1948,4.552,111.0657,1.4555,2.8461,0.0859
2025-12-23,4.0675,5.4869,4.7903,2.6045,5.152,2.713,2.9616,3.162,52.2919,6.9265,13.0452,12.9211,0.2741,0.0242,108.4551,5.561,0.5787,3.162,0.0154,0.1011,2.3648,0.1943,4.5353,110.7526,1.4524,2.8332,0.0858
2025-12-24,4.058,5.4848,4.7834,2.6015,5.1533,2.7205,2.9663,3.1622,52.1936,6.9051,13.0692,12.8985,0.2772,0.0242,108.1931,5.5644,0.5775,3.1622,0.0154,0.1008,2.3703,0.1938,4.5285,110.4939,1.4428,2.8303,0.0855
2025-12-26,4.037,5.4522,4.7572,2.5869,5.1205,2.7074,2.951,3.1431,51.9345,6.8638,13.0037,12.8379,0.2817,0.0241,107.6347,5.5361,0.5761,3.1431,0.0154,0.1003,2.3544,0.1928,4.4942,109.9162,1.4411,2.8086,0.0848
2025-12-29,4.054,5.4755,4.7732,2.5924,5.1352,2.7261,2.9678,3.1557,52.1482,6.893,13.0009,12.9145,0.2827,0.0242,108.0879,5.5531,0.5784,3.1557,0.0154,0.1007,2.3635,0.1936,4.5072,110.373,1.4473,2.817,0.0851
2025-12-30,4.0535,5.4743,4.772,2.5939,5.1395,2.7183,2.9614,3.1528,52.1166,6.8905,12.8499,12.9162,0.2821,0.0242,108.0732,5.5534,0.5789,3.1528,0.0154,0.1007,2.3543,0.1936,4.5084,110.3714,1.4469,2.8165,0.085
2025-12-31,4.057,5.4621,4.7639,2.5924,5.1215,2.7168,2.9619,3.1595,52.1261,6.8914,12.8835,12.9286,0.2814,0.0243,108.1636,5.561,0.5805,3.1595,0.0154,0.1008,2.3449,0.1938,4.5143,110.4697,1.4484,2.8211,0.085
2026-01-02,4.0575,5.4724,4.7734,2.5891,5.128,2.7179,2.9597,3.1607,52.0833,6.8914,12.824,12.9142,0.2812,0.0243,108.1942,5.5567,0.5802,3.1607,0.0154,0.1008,2.3408,0.1938,4.5107,110.4743,1.449,2.8186,0.0851
2026-01-05,4.076,5.468,4.7585,2.5921,5.127,2.7189,2.9603,3.163,52.3302,6.9158,12.9912,12.983,0.2816,0.0243,108.6803,5.5778,0.5837,3.163,0.0155,0.1011,2.3435,0.1947,4.5168,110.978,1.4555,2.8242,0.0856
2026-01-06,4.0555,5.4989,4.7591,2.5937,5.1267,2.7265,2.9458,3.1669,52.0874,6.8595,12.9942,12.9,0.2808,0.0242,108.1323,5.544,0.5809,3.1669,0.0154,0.1008,2.3512,0.1937,4.5002,110.4259,1.4476,2.8126,0.0857
2026-01-07,4.0505,5.474,4.7385,2.5872,5.0959,2.7367,2.9317,3.1627,52.0082,6.8359,12.9845,12.8739,0.2797,0.0241,108.0061,5.5438,0.5797,3.1627,0.0154,0.1004,2.3442,0.1935,4.4982,110.2897,1.4336,2.8091,0.0857
2026-01-08,4.0625,5.4695,4.745,2.5923,5.0956,2.7272,2.9309,3.1652,52.1622,6.8701,12.9038,12.8585,0.2802,0.0242,108.3304,5.5556,0.5815,3.1652,0.0155,0.1007,2.3435,0.194,4.5221,110.6165,1.4374,2.823,0.086
2026-01-09,4.064,5.4608,4.7372,2.5846,5.0829,2.7206,2.9301,3.1618,52.138,6.8728,12.9324,12.8408,0.2791,0.0241,108.3733,5.5541,0.5822,3.1618,0.0155,0.1008,2.334,0.1941,4.5205,110.6573,1.445,2.8255,0.086
2026-01-12,4.0665,5.4574,4.7395,2.5717,5.0889,2.7237,2.9264,3.1603,52.1761,6.8646,12.9929,12.8532,0.277,0.0241,108.4371,5.5498,0.583,3.1603,0.0155,0.1007,2.3358,0.1942,4.5074,110.7163,1.4459,2.8171,0.0861
2026-01-13,4.056,5.4636,4.7289,2.5539,5.0837,2.7216,2.9238,3.153,52.0083,6.8418,12.9461,12.8152,0.2752,0.024,108.1571,5.5425,0.5814,3.153,0.0154,0.1005,2.3432,0.1937,4.4957,110.4425,1.4486,2.8095,0.086
2026-01-14,4.0545,5.4511,4.7223,2.5474,5.0624,2.7161,2.9201,3.1485,51.9934,6.8267,12.9001,12.8116,0.2745,0.024,108.1142,5.5369,0.5812,3.1485,0.0154,0.1004,2.3299,0.1937,4.5006,110.3986,1.448,2.812,0.0861
2026-01-15,4.049,5.4372,4.7128,2.5545,5.0584,2.7021,2.9136,3.1434,51.9262,6.8113,12.857,12.8113,0.2751,0.024,107.9647,5.5264,0.5809,3.1434,0.0154,0.1003,2.3219,0.1934,4.4854,110.2489,1.4474,2.8025,0.0856
2026-01-16,4.0605,5.4374,4.7151,2.5681,5.0601,2.7222,2.9242,3.1543,52.0687,6.8361,12.9439,12.8696,0.2756,0.024,108.2771,5.5389,0.5829,3.1543,0.0155,0.1005,2.3376,0.1939,4.4915,110.562,1.4374,2.8071,0.086
2026-01-19,4.054,5.4279,4.7126,2.5678,5.0738,2.7111,2.9167,3.152,52.0047,6.8242,12.95,12.8645,0.2749,0.024,108.1067,5.529,0.5822,3.152,0.0154,0.1002,2.3392,0.1936,4.4701,110.388,1.4479,2.794,0.0856
2026-01-20,4.0525,5.4445,4.7238,2.5653,5.0866,2.7263,2.9249,3.1535,51.9715,6.8127,13.0076,12.8053,0.2742,0.0239,108.0667,5.527,0.5822,3.1535,0.0154,0.1003,2.3598,0.1936,4.4548,110.3352,1.4482,2.7843,0.0855
2026-01-21,4.056,5.4515,4.7532,2.5657,5.1296,2.7305,2.9314,3.1586,52.0207,6.835,13.0544,12.8099,0.276,0.0239,108.16,5.553,0.5822,3.1586,0.0154,0.1004,2.3657,0.1937,4.4457,110.4425,1.4486,2.7786,0.0854
2026-01-22,4.045,5.4334,4.7282,2.551,5.0881,2.7528,2.9262,3.1506,51.8846,6.8327,12.8863,12.7978,0.2754,0.0239,107.8667,5.5317,0.581,3.1506,0.0154,0.1001,2.3714,0.1932,4.4192,110.14,1.4449,2.7618,0.0854
2026-01-23,4.013,5.4137,4.7127,2.5297,5.0769,2.7461,2.909,3.136,51.4606,6.7944,12.8581,12.7163,0.2734,0.0238,107.0133,5.4836,0.5763,3.136,0.0153,0.0993,2.3709,0.1917,4.3868,109.2687,1.4332,2.7418,0.0853
2026-01-26,3.9695,5.4225,4.7088,2.5742,5.1081,2.7439,2.9003,3.1267,50.9345,6.7297,12.785,12.6361,0.2754,0.0237,105.8576,5.4242,0.5707,3.1267,0.0152,0.0982,2.3658,0.1896,4.332,108.0724,1.4187,2.6983,0.0844
2026-01-27,3.9575,5.4152,4.7013,2.5629,5.093,2.737,2.8835,3.1176,50.7499,6.6987,12.7116,12.5803,0.2733,0.0235,105.5362,5.4078,0.5688,3.1176,0.0151,0.098,2.3616,0.189,4.3109,107.7604,1.4129,2.6936,0.0841
2026-01-28,3.9205,5.4105,4.7036,2.5672,5.1202,2.7406,2.8826,3.1088,50.2554,6.6602,12.6447,12.544,0.2745,0.0234,104.5495,5.4077,0.5644,3.1088,0.015,0.0971,2.359,0.1873,4.2783,106.75,1.4014,2.6734,0.0834
2026-01-29,3.933,5.4405,4.7145,2.5718,5.1385,2.7842,2.9088,3.1166,50.4066,6.685,12.6585,12.5763,0.2758,0.0234,104.8716,5.4408,0.5661,3.1166,0.0151,0.0974,2.3922,0.1878,4.2786,107.0787,1.4019,2.6742,0.084
2026-01-30,3.941,5.4201,4.6981,2.5598,5.1268,2.7575,2.9148,3.1105,50.4784,6.6873,12.561,12.5526,0.2744,0.0235,105.0793,5.4473,0.5671,3.1105,0.0152,0.0976,2.3825,0.1882,4.2874,107.3082,1.4075,2.68,0.0842
2026-02-03,3.943,5.396,4.6565,2.5361,5.0649,2.769,2.8871,3.1041,50.473,6.696,12.5334,12.4869,0.2722,0.0235,105.1411,5.4323,0.5682,3.1041,0.0151,0.0975,2.379,0.1883,4.3624,107.3626,1.4095,2.6928,0.0837
2026-02-04,3.9275,5.3824,4.6453,2.5125,5.0648,2.7575,2.8784,3.09,50.2559,6.6608,12.4485,12.4375,0.2708,0.0234,104.7264,5.3962,0.5661,3.09,0.0151,0.0971,2.3691,0.1876,4.3421,106.9406,1.4031,2.7134,0.0836
2026-02-05,3.949,5.3805,4.6557,2.5183,5.0752,2.7505,2.8854,3.099,50.5754,6.7113,12.4065,12.4653,0.2696,0.0235,105.3039,5.4288,0.5686,3.099,0.0152,0.0974,2.3629,0.1886,4.3674,107.526,1.4104,2.7297,0.0842
2026-02-06,3.9545,5.3572,4.6612,2.523,5.0872,2.7448,2.8861,3.1035,50.6225,6.7503,12.4787,12.4905,0.2689,0.0234,105.4505,5.428,0.5698,3.1035,0.0152,0.0976,2.3585,0.1889,4.3828,107.6758,1.4138,2.7392,0.0844
2026-02-09,3.936,5.3526,4.6518,2.509,5.0718,2.7639,2.8807,3.0959,50.3715,6.7321,12.5912,12.4352,0.2682,0.0233,104.9544,5.4034,0.5677,3.0959,0.0152,0.0973,2.3669,0.188,4.3501,107.1604,1.4063,2.7188,0.0839
2026-02-10,3.9245,5.3707,4.6749,2.5265,5.121,2.7766,2.8959,3.1027,50.2092,6.7128,12.6058,12.4394,0.2693,0.0234,104.6422,5.404,0.5679,3.1027,0.0152,0.0971,2.3702,0.1874,4.3263,106.8589,1.4034,2.7038,0.0838
2026-02-11,3.926,5.3651,4.6765,2.5565,5.1227,2.7975,2.9038,3.108,50.2329,6.7176,12.6218,12.4845,0.2698,0.0234,104.6682,5.4151,0.568,3.108,0.0151,0.0971,2.3805,0.1875,4.3394,106.8998,1.4036,2.7123,0.0839
2026-02-12,3.907,5.3258,4.6374,2.5609,5.0684,2.7857,2.8786,3.0964,49.9856,6.7195,12.5829,12.449,0.2707,0.0232,104.1783,5.3944,0.5661,3.0964,0.0151,0.0967,2.3657,0.1866,4.3172,106.3824,1.3921,2.6983,0.0835
2026-02-13,3.9005,5.3105,4.6287,2.5501,5.0669,2.7631,2.8643,3.0883,49.905,6.7267,12.5519,12.4125,0.2704,0.0232,104.005,5.3822,0.5647,3.0883,0.015,0.0967,2.3528,0.1863,4.3019,106.2054,1.3948,2.6887,0.0833
2026-02-16,3.8995,5.3197,4.6277,2.5475,5.0768,2.7624,2.8646,3.0908,49.8992,6.7293,12.5738,12.4457,0.2709,0.0232,103.9784,5.3746,0.5644,3.0908,0.015,0.0966,2.3516,0.1862,4.3006,106.1782,1.3947,2.6879,0.0835
2026-02-19,3.916,5.2831,4.6174,2.5242,5.067,2.7663,2.8589,3.0891,50.1107,6.7527,12.5292,12.4089,0.27,0.0231,104.4155,5.3942,0.5668,3.0891,0.0151,0.0971,2.3396,0.187,4.3016,106.6275,1.4006,2.6993,0.0835
2026-02-20,3.91,5.2558,4.597,2.5202,5.0396,2.7487,2.8556,3.0804,50.0384,6.7253,12.514,12.4218,0.2698,0.0232,104.2486,5.3713,0.566,3.0804,0.0151,0.0969,2.3251,0.1867,4.2987,106.4641,1.3841,2.6868,0.0823
2026-02-23,3.891,5.2599,4.6003,2.5226,5.0395,2.7511,2.8465,3.077,49.7809,6.733,12.5536,12.3771,0.2695,0.0232,103.7254,5.342,0.5632,3.077,0.015,0.0966,2.3288,0.1858,4.2881,105.9496,1.3919,2.68,0.0815
2026-02-24,3.8985,5.2585,4.5907,2.5132,5.0238,2.7545,2.8445,3.0761,49.8405,6.7484,12.5334,12.3975,0.2696,0.0232,103.9157,5.3571,0.5653,3.0761,0.0149,0.0968,2.3243,0.1862,4.2867,106.138,1.3937,2.6792,0.0816
2026-02-25,3.8935,5.2619,4.5906,2.4977,5.0365,2.7648,2.8444,3.077,49.774,6.7587,12.5496,12.4373,0.2713,0.0232,103.7879,5.3486,0.5666,3.077,0.0149,0.0967,2.3264,0.186,4.2844,106.0148,1.3928,2.6771,0.0815
2026-02-26,3.8875,5.2699,4.5939,2.493,5.0346,2.7691,2.8432,3.0774,49.705,6.7542,12.5081,12.4456,0.2728,0.0232,103.639,5.339,0.5686,3.0774,0.0149,0.0966,2.3331,0.1857,4.2794,105.8515,1.3847,2.6746,0.081
2026-02-27,3.8845,5.2408,4.5853,2.4937,5.0246,2.7652,2.8414,3.074,49.6438,6.7466,12.5185,12.4113,0.2708,0.0232,103.5756,5.3436,0.5666,3.074,0.0149,0.0965,2.3262,0.1855,4.2705,105.7698,1.3896,2.6691,0.081
2026-03-02,3.905,5.2512,4.6034,2.498,5.083,2.7765,2.8617,3.0817,49.9156,6.7226,12.48,12.4071,0.2687,0.0232,104.1181,5.3685,0.5685,3.0817,0.0149,0.097,2.3369,0.1865,4.2785,106.3294,1.3978,2.6747,0.0801
2026-03-03,3.9255,5.2602,4.5889,2.4958,5.0317,2.7906,2.8721,3.0846,50.2159,6.7322,12.4847,12.4209,0.2682,0.0233,104.5963,5.3802,0.5704,3.0846,0.015,0.0973,2.3337,0.1875,4.2779,106.8876,1.4042,2.6821,0.0798
2026-03-04,3.9475,5.2654,4.5825,2.5079,5.056,2.7662,2.8855,3.0899,50.5167,6.7369,12.4704,12.4256,0.2676,0.0234,105.1825,5.382,0.5707,3.0899,0.0151,0.0981,2.3292,0.1885,4.2825,107.4735,1.413,2.677,0.0791
2026-03-05,3.9445,5.2626,4.5809,2.5125,5.0564,2.7821,2.8889,3.09,50.448,6.7323,12.4925,12.4362,0.2689,0.0234,105.0802,5.3884,0.5725,3.09,0.015,0.0978,2.3387,0.1884,4.3078,107.402,1.412,2.6927,0.0786
2026-03-06,3.9485,5.2797,4.5882,2.5071,5.0602,2.7795,2.891,3.0904,50.4691,6.7003,12.448,12.4574,0.2684,0.0233,105.2022,5.3896,0.5722,3.0904,0.015,0.0981,2.3338,0.1886,4.3099,107.5007,1.4052,2.6937,0.0788
2026-03-09,3.9695,5.2777,4.5717,2.4987,5.081,2.7753,2.9276,3.0931,50.8041,6.6557,12.3468,12.4198,0.2654,0.0234,105.7631,5.4069,0.5735,3.0931,0.0151,0.0985,2.3297,0.1896,4.3,108.0724,1.4206,2.6875,0.0761
2026-03-10,3.936,5.2807,4.5693,2.4929,5.0591,2.7784,2.8948,3.0844,50.3148,6.636,12.3774,12.3669,0.2663,0.0233,104.8398,5.3598,0.5715,3.0844,0.015,0.0977,2.3268,0.188,4.2729,107.175,1.4,2.6712,0.0746
2026-03-11,3.923,5.2774,4.5628,2.4798,5.0473,2.8144,2.8935,3.0861,50.1243,6.6677,12.4283,12.3602,0.2675,0.0233,104.5297,5.3627,0.5715,3.0862,0.0149,0.0974,2.3314,0.1874,4.2688,106.8195,1.3953,2.6678,0.0755
2026-03-12,3.9305,5.2557,4.535,2.4715,5.0259,2.8052,2.8923,3.0798,50.2291,6.5965,12.3175,12.336,0.2655,0.0233,104.7407,5.3651,0.5713,3.0798,0.015,0.0976,2.3216,0.1877,4.2585,107.0208,1.4063,2.6616,0.0758
2026-03-13,3.931,5.2465,4.5242,2.4667,4.9978,2.7794,2.8823,3.0737,50.2159,6.6043,12.2204,12.299,0.2639,0.0232,104.754,5.3592,0.5709,3.0737,0.015,0.0976,2.2979,0.1878,4.2585,107.0199,1.4075,2.6614,0.0751
2026-03-16,3.9335,5.2164,4.5041,2.4661,4.9838,2.7576,2.8687,3.0703,50.2433,6.5705,12.1273,12.2554,0.2631,0.0232,104.8235,5.3415,0.5701,3.0703,0.015,0.0976,2.2854,0.1879,4.2542,107.0923,1.4084,2.6588,0.0749
2026-03-17,3.9225,5.2179,4.5077,2.4616,4.9737,2.7714,2.8658,3.0672,50.0686,6.5629,12.096,12.2916,0.263,0.0231,104.5303,5.3293,0.5698,3.0672,0.0149,0.0973,2.2921,0.1873,4.244,106.803,1.4044,2.6525,0.0749
2026-03-18,3.911,5.2247,4.5117,2.4608,4.9799,2.7815,2.8551,3.0636,49.8957,6.5622,12.0943,12.2733,0.2631,0.023,104.1545,5.3197,0.5684,3.0636,0.0149,0.0972,2.2917,0.1868,4.2319,106.4899,1.4005,2.6445,0.0749
2026-03-19,3.9385,5.2309,4.5192,2.4672,4.9719,2.7751,2.8692,3.0707,50.244,6.5585,12.0186,12.3136,0.2626,0.0232,104.9092,5.3654,0.5709,3.0707,0.015,0.0978,2.292,0.1881,4.2285,107.2387,1.4098,2.6573,0.0754
2026-03-24,3.947,5.2884,4.5718,2.4865,5.006,2.7503,2.8695,3.0858,50.3759,6.5689,12.0907,12.3298,0.2631,0.0232,105.1342,5.3759,0.5726,3.0858,0.015,0.0979,2.3021,0.1885,4.2107,107.4555,1.4134,2.6317,0.0754
2026-03-25,3.9555,5.3,4.59,2.4908,5.0114,2.7594,2.8725,3.0931,50.5311,6.5956,12.0945,12.3853,0.2642,0.0234,105.3732,5.3946,0.5739,3.0931,0.015,0.0982,2.3035,0.1889,4.2118,107.7045,1.4174,2.6321,0.0752
2026-03-26,3.9945,5.3387,4.6212,2.5051,5.0452,2.7766,2.8903,3.1157,51.0874,6.6357,12.1914,12.5082,0.2653,0.0236,106.4746,5.4504,0.5787,3.1156,0.0152,0.0993,2.3194,0.1908,4.245,108.7635,1.4315,2.6564,0.076
2026-03-27,4.0075,5.3464,4.6243,2.5107,5.0377,2.7672,2.8924,3.1178,51.1771,6.6411,12.2096,12.5399,0.266,0.0236,106.8211,5.4494,0.5796,3.1178,0.0152,0.0995,2.3129,0.1914,4.2513,109.1174,1.4351,2.6572,0.076
2026-03-30,4.0215,5.3373,4.6312,2.5169,5.0351,2.7624,2.8947,3.1231,51.3428,6.6267,12.2625,12.5656,0.2658,0.0237,107.1743,5.4639,0.5821,3.1231,0.0153,0.0998,2.3073,0.1921,4.2823,109.4986,1.4404,2.6765,0.0752
2026-03-31,4.0375,5.3297,4.631,2.5278,5.0545,2.7653,2.8981,3.1267,51.5142,6.6508,12.2655,12.5451,0.2633,0.0238,107.5892,5.4821,0.5844,3.1267,0.0153,0.1005,2.308,0.1928,4.2838,109.9373,1.4461,2.6609,0.0742
2026-04-01,4.035,5.3397,4.6649,2.5397,5.0551,2.7858,2.9006,3.1376,51.4787,6.6776,12.3319,12.635,0.2672,0.0237,107.5255,5.473,0.586,3.1376,0.0153,0.1004,2.3131,0.1927,4.3069,109.8692,1.4456,2.6592,0.074
2026-04-02,4.0315,5.3363,4.6526,2.5297,5.0514,2.7753,2.8984,3.1319,51.4376,6.6512,12.3156,12.602,0.2646,0.0237,107.4179,5.4991,0.5855,3.1318,0.0153,0.1004,2.3036,0.1926,4.3212,109.7739,1.4339,2.6569,0.0753
2026-04-03,4.034,5.3368,4.6538,2.5278,5.0507,2.7863,2.8969,3.1376,51.4662,6.7005,12.3364,12.622,0.2673,0.0237,107.4659,5.4805,0.5862,3.1376,0.0153,0.1004,2.3032,0.1927,4.3492,109.839,1.4456,2.6586,0.0744
